image_id,has_oilpalm,score
img_00348.jpg,0,1.0
img_00349.jpg,0,1.0
img_00350.jpg,0,1.0
img_00352.jpg,1,1.0
img_00356.jpg,0,1.0
img_00359.jpg,0,1.0
img_00360.jpg,0,1.0
img_00363.jpg,0,1.0
img_00367.jpg,0,1.0
img_00369.jpg,0,1.0
img_00371.jpg,0,1.0
img_00372.jpg,0,1.0
img_00373.jpg,0,1.0
img_00374.jpg,0,0.6065
img_00377.jpg,0,0.8046
img_00378.jpg,0,1.0
img_00379.jpg,0,0.8218
img_00380.jpg,0,0.8132
img_00382.jpg,0,1.0
img_00385.jpg,0,1.0
img_00386.jpg,0,1.0
img_00387.jpg,0,1.0
img_00388.jpg,0,1.0
img_00389.jpg,0,1.0
img_00393.jpg,0,1.0
img_00394.jpg,0,1.0
img_00395.jpg,0,1.0
img_00397.jpg,0,1.0
img_00398.jpg,0,1.0
img_00401.jpg,1,1.0
img_00402.jpg,0,1.0
img_00404.jpg,0,1.0
img_00405.jpg,0,1.0
img_00407.jpg,0,1.0
img_00408.jpg,0,1.0
img_00409.jpg,0,1.0
img_00410.jpg,0,1.0
img_00411.jpg,0,1.0
img_00412.jpg,0,1.0
img_00413.jpg,0,1.0
img_00414.jpg,0,1.0
img_00415.jpg,0,1.0
img_00417.jpg,0,1.0
img_00419.jpg,0,1.0
img_00420.jpg,0,1.0
img_00422.jpg,1,0.3965
img_00423.jpg,1,1.0
img_00424.jpg,0,1.0
img_00425.jpg,0,0.8187
img_00426.jpg,0,1.0
img_00427.jpg,0,1.0
img_00429.jpg,0,1.0
img_00431.jpg,0,1.0
img_00432.jpg,0,1.0
img_00433.jpg,0,1.0
img_00434.jpg,0,1.0
img_00435.jpg,0,0.8075
img_00436.jpg,0,1.0
img_00437.jpg,0,1.0
img_00439.jpg,0,1.0
img_00442.jpg,0,1.0
img_00444.jpg,0,1.0
img_00445.jpg,0,1.0
img_00446.jpg,0,1.0
img_00448.jpg,0,1.0
img_00449.jpg,0,1.0
img_00450.jpg,0,1.0
img_00452.jpg,0,1.0
img_00453.jpg,0,1.0
img_00456.jpg,0,1.0
img_00457.jpg,0,1.0
img_00458.jpg,0,1.0
img_00459.jpg,0,1.0
img_00460.jpg,0,1.0
img_00461.jpg,0,1.0
img_00462.jpg,0,1.0
img_00463.jpg,0,1.0
img_00464.jpg,0,1.0
img_00465.jpg,0,0.5836
img_00469.jpg,0,1.0
img_00470.jpg,0,0.8053
img_00472.jpg,1,1.0
img_00473.jpg,0,1.0
img_00475.jpg,0,1.0
img_00477.jpg,1,1.0
img_00478.jpg,0,0.6228
img_00479.jpg,0,1.0
img_00480.jpg,0,1.0
img_00481.jpg,0,1.0
img_00482.jpg,0,1.0
img_00483.jpg,0,1.0
img_00484.jpg,1,1.0
img_00485.jpg,0,1.0
img_00486.jpg,0,1.0
img_00487.jpg,0,1.0
img_00489.jpg,0,1.0
img_00490.jpg,0,0.8033
img_00492.jpg,0,1.0
img_00493.jpg,0,1.0
img_00494.jpg,0,1.0
img_00495.jpg,0,0.6023
img_00496.jpg,0,1.0
img_00497.jpg,0,1.0
img_00499.jpg,0,0.7917
img_00500.jpg,0,1.0
img_00501.jpg,0,1.0
img_00502.jpg,0,1.0
img_00503.jpg,0,1.0
img_00504.jpg,1,1.0
img_00505.jpg,0,1.0
img_00507.jpg,0,1.0
img_00508.jpg,0,1.0
img_00511.jpg,0,1.0
img_00512.jpg,0,1.0
img_00514.jpg,0,1.0
img_00515.jpg,0,1.0
img_00516.jpg,0,1.0
img_00518.jpg,0,1.0
img_00519.jpg,0,1.0
img_00520.jpg,0,1.0
img_00521.jpg,0,1.0
img_00523.jpg,0,0.8008
img_00525.jpg,0,0.5983
img_00528.jpg,0,1.0
img_00529.jpg,0,0.8099
img_00530.jpg,0,1.0
img_00531.jpg,0,0.6149
img_00532.jpg,0,0.7912
img_00533.jpg,0,0.3954
img_00535.jpg,0,1.0
img_00537.jpg,1,1.0
img_00538.jpg,0,1.0
img_00539.jpg,0,1.0
img_00540.jpg,0,0.8008
img_00542.jpg,0,0.7974
img_00543.jpg,0,1.0
img_00544.jpg,0,1.0
img_00546.jpg,1,1.0
img_00547.jpg,0,1.0
img_00548.jpg,0,1.0
img_00549.jpg,1,1.0
img_00551.jpg,0,1.0
img_00552.jpg,0,0.8325
img_00553.jpg,0,1.0
img_00554.jpg,0,1.0
img_00556.jpg,0,1.0
img_00559.jpg,0,1.0
img_00563.jpg,1,0.777
img_00564.jpg,0,1.0
img_00566.jpg,0,1.0
img_00567.jpg,0,1.0
img_00570.jpg,0,1.0
img_00571.jpg,0,1.0
img_00572.jpg,0,1.0
img_00573.jpg,0,1.0
img_00574.jpg,0,1.0
img_00575.jpg,0,1.0
img_00576.jpg,0,0.4178
img_00578.jpg,0,1.0
img_00580.jpg,0,1.0
img_00581.jpg,0,1.0
img_00582.jpg,0,1.0
img_00583.jpg,0,1.0
img_00584.jpg,0,0.8303
img_00585.jpg,0,1.0
img_00588.jpg,0,1.0
img_00589.jpg,0,1.0
img_00590.jpg,1,0.8179
img_00592.jpg,0,0.4153
img_00594.jpg,0,1.0
img_00595.jpg,0,1.0
img_00597.jpg,0,1.0
img_00598.jpg,0,1.0
img_00601.jpg,0,1.0
img_00602.jpg,1,0.4142
img_00603.jpg,0,1.0
img_00604.jpg,0,0.7864
img_00605.jpg,0,1.0
img_00606.jpg,0,1.0
img_00607.jpg,0,1.0
img_00608.jpg,0,0.5979
img_00609.jpg,0,0.8325
img_00610.jpg,0,1.0
img_00611.jpg,0,1.0
img_00612.jpg,0,1.0
img_00614.jpg,0,0.6114
img_00615.jpg,0,0.8171
img_00616.jpg,1,1.0
img_00617.jpg,0,1.0
img_00619.jpg,0,1.0
img_00621.jpg,0,1.0
img_00622.jpg,1,0.7976
img_00623.jpg,0,1.0
img_00624.jpg,0,1.0
img_00626.jpg,0,1.0
img_00628.jpg,0,1.0
img_00630.jpg,0,0.4414
img_00631.jpg,0,1.0
img_00632.jpg,0,1.0
img_00633.jpg,0,1.0
img_00636.jpg,0,1.0
img_00637.jpg,0,1.0
img_00638.jpg,0,1.0
img_00639.jpg,0,1.0
img_00640.jpg,1,1.0
img_00641.jpg,0,1.0
img_00642.jpg,0,1.0
img_00643.jpg,0,1.0
img_00644.jpg,0,1.0
img_00645.jpg,0,1.0
img_00647.jpg,0,0.793
img_00649.jpg,0,1.0
img_00650.jpg,0,1.0
img_00651.jpg,0,1.0
img_00652.jpg,1,1.0
img_00653.jpg,0,1.0
img_00654.jpg,0,1.0
img_00656.jpg,0,1.0
img_00657.jpg,0,0.7917
img_00658.jpg,0,1.0
img_00659.jpg,0,0.8158
img_00660.jpg,0,0.8141
img_00661.jpg,0,1.0
img_00662.jpg,0,1.0
img_00664.jpg,0,1.0
img_00665.jpg,0,1.0
img_00666.jpg,0,1.0
img_00667.jpg,0,1.0
img_00668.jpg,0,1.0
img_00669.jpg,0,0.7979
img_00670.jpg,0,1.0
img_00671.jpg,0,1.0
img_00672.jpg,0,1.0
img_00673.jpg,0,1.0
img_00674.jpg,0,1.0
img_00678.jpg,0,1.0
img_00679.jpg,0,0.7979
img_00684.jpg,0,1.0
img_00687.jpg,0,0.5986
img_00688.jpg,0,0.7959
img_00691.jpg,0,0.6174
img_00692.jpg,0,1.0
img_00693.jpg,0,0.5951
img_00694.jpg,1,1.0
img_00696.jpg,0,1.0
img_00697.jpg,0,1.0
img_00698.jpg,0,1.0
img_00702.jpg,0,1.0
img_00703.jpg,0,1.0
img_00704.jpg,0,1.0
img_00705.jpg,0,0.8086
img_00706.jpg,0,1.0
img_00707.jpg,0,1.0
img_00708.jpg,0,0.7956
img_00709.jpg,0,1.0
img_00714.jpg,0,1.0
img_00717.jpg,0,1.0
img_00718.jpg,0,1.0
img_00719.jpg,0,1.0
img_00720.jpg,0,0.8198
img_00721.jpg,0,1.0
img_00723.jpg,0,1.0
img_00725.jpg,0,1.0
img_00726.jpg,0,1.0
img_00727.jpg,0,1.0
img_00728.jpg,0,1.0
img_00729.jpg,0,1.0
img_00730.jpg,0,1.0
img_00731.jpg,0,1.0
img_00733.jpg,0,1.0
img_00735.jpg,0,1.0
img_00736.jpg,1,1.0
img_00737.jpg,0,0.7787
img_00738.jpg,0,1.0
img_00739.jpg,0,1.0
img_00741.jpg,0,1.0
img_00742.jpg,0,1.0
img_00743.jpg,0,1.0
img_00744.jpg,0,1.0
img_00746.jpg,0,1.0
img_00747.jpg,0,1.0
img_00750.jpg,0,1.0
img_00751.jpg,0,1.0
img_00752.jpg,0,1.0
img_00759.jpg,0,1.0
img_00763.jpg,0,1.0
img_00765.jpg,0,1.0
img_00766.jpg,0,1.0
img_00767.jpg,0,1.0
img_00770.jpg,0,0.7968
img_00771.jpg,0,1.0
img_00775.jpg,0,1.0
img_00777.jpg,0,1.0
img_00779.jpg,0,1.0
img_00781.jpg,0,1.0
img_00783.jpg,0,0.5852
img_00786.jpg,0,1.0
img_00787.jpg,0,1.0
img_00788.jpg,0,0.4481
img_00789.jpg,0,1.0
img_00790.jpg,0,1.0
img_00792.jpg,0,1.0
img_00793.jpg,0,1.0
img_00794.jpg,0,1.0
img_00795.jpg,0,1.0
img_00796.jpg,0,0.8275
img_00797.jpg,0,1.0
img_00801.jpg,0,1.0
img_00802.jpg,0,0.8431
img_00804.jpg,0,1.0
img_00805.jpg,0,1.0
img_00808.jpg,0,1.0
img_00810.jpg,0,1.0
img_00811.jpg,0,1.0
img_00813.jpg,1,1.0
img_00814.jpg,0,1.0
img_00815.jpg,0,1.0
img_00816.jpg,0,1.0
img_00817.jpg,0,0.7934
img_00818.jpg,0,1.0
img_00819.jpg,0,1.0
img_00820.jpg,0,1.0
img_00821.jpg,0,0.8164
img_00822.jpg,1,0.8005
img_00824.jpg,0,1.0
img_00825.jpg,0,1.0
img_00826.jpg,0,1.0
img_00827.jpg,0,1.0
img_00828.jpg,0,1.0
img_00829.jpg,0,0.8163
img_00830.jpg,0,1.0
img_00831.jpg,0,0.8143
img_00832.jpg,0,1.0
img_00833.jpg,1,1.0
img_00835.jpg,0,1.0
img_00836.jpg,0,1.0
img_00838.jpg,0,1.0
img_00839.jpg,0,1.0
img_00840.jpg,0,1.0
img_00841.jpg,0,1.0
img_00843.jpg,0,1.0
img_00844.jpg,0,1.0
img_00845.jpg,0,1.0
img_00846.jpg,0,1.0
img_00847.jpg,1,1.0
img_00848.jpg,0,0.8025
img_00849.jpg,0,1.0
img_00851.jpg,0,1.0
img_00852.jpg,0,0.8262
img_00853.jpg,0,0.7853
img_00854.jpg,0,1.0
img_00855.jpg,0,1.0
img_00856.jpg,0,0.8413
img_00857.jpg,0,1.0
img_00858.jpg,0,1.0
img_00859.jpg,0,1.0
img_00860.jpg,0,1.0
img_00861.jpg,0,1.0
img_00863.jpg,0,1.0
img_00864.jpg,0,1.0
img_00865.jpg,0,1.0
img_00866.jpg,0,0.8137
img_00867.jpg,0,1.0
img_00868.jpg,0,1.0
img_00870.jpg,0,1.0
img_00871.jpg,0,1.0
img_00873.jpg,0,1.0
img_00874.jpg,0,1.0
img_00875.jpg,0,1.0
img_00876.jpg,0,1.0
img_00877.jpg,0,1.0
img_00878.jpg,0,1.0
img_00880.jpg,1,1.0
img_00881.jpg,0,1.0
img_00882.jpg,0,1.0
img_00883.jpg,0,1.0
img_00884.jpg,0,1.0
img_00885.jpg,1,0.5903
img_00886.jpg,0,1.0
img_00887.jpg,0,0.6039
img_00889.jpg,0,1.0
img_00890.jpg,0,0.6184
img_00891.jpg,0,1.0
img_00892.jpg,0,1.0
img_00894.jpg,0,1.0
img_00895.jpg,0,0.7765
img_00896.jpg,0,1.0
img_00897.jpg,0,1.0
img_00899.jpg,0,0.8002
img_00900.jpg,0,0.7842
img_00903.jpg,0,1.0
img_00904.jpg,0,0.8294
img_00905.jpg,0,0.6103
img_00907.jpg,0,1.0
img_00909.jpg,0,0.7917
img_00910.jpg,0,1.0
img_00911.jpg,0,1.0
img_00912.jpg,0,1.0
img_00913.jpg,0,1.0
img_00914.jpg,0,0.6288
img_00915.jpg,0,1.0
img_00916.jpg,0,1.0
img_00917.jpg,0,1.0
img_00918.jpg,0,0.8058
img_00919.jpg,0,1.0
img_00922.jpg,0,1.0
img_00923.jpg,0,1.0
img_00926.jpg,0,1.0
img_00927.jpg,0,1.0
img_00928.jpg,1,0.6266
img_00929.jpg,0,0.8387
img_00930.jpg,0,1.0
img_00931.jpg,0,1.0
img_00932.jpg,0,0.8163
img_00933.jpg,0,1.0
img_00934.jpg,0,1.0
img_00935.jpg,0,1.0
img_00936.jpg,0,0.8172
img_00937.jpg,0,0.6227
img_00938.jpg,0,1.0
img_00940.jpg,0,1.0
img_00941.jpg,0,1.0
img_00942.jpg,0,1.0
img_00945.jpg,0,1.0
img_00946.jpg,0,1.0
img_00947.jpg,0,1.0
img_00950.jpg,0,1.0
img_00951.jpg,0,1.0
img_00952.jpg,0,1.0
img_00953.jpg,0,0.8183
img_00954.jpg,0,0.8385
img_00955.jpg,0,0.8411
img_00956.jpg,0,0.8382
img_00958.jpg,0,1.0
img_00960.jpg,0,1.0
img_00961.jpg,0,1.0
img_00965.jpg,0,0.5814
img_00966.jpg,0,1.0
img_00967.jpg,0,1.0
img_00968.jpg,0,1.0
img_00969.jpg,0,1.0
img_00971.jpg,0,0.8404
img_00972.jpg,0,1.0
img_00974.jpg,0,1.0
img_00975.jpg,0,1.0
img_00977.jpg,0,0.7981
img_00978.jpg,0,1.0
img_00979.jpg,0,0.8282
img_00980.jpg,0,0.7818
img_00981.jpg,0,1.0
img_00983.jpg,0,1.0
img_00986.jpg,0,1.0
img_00987.jpg,0,1.0
img_00989.jpg,0,1.0
img_00990.jpg,0,1.0
img_00991.jpg,1,0.4062
img_00993.jpg,0,1.0
img_00994.jpg,0,1.0
img_00995.jpg,0,0.8142
img_00996.jpg,0,1.0
img_00997.jpg,0,1.0
img_00999.jpg,0,1.0
img_01000.jpg,0,1.0
img_01001.jpg,0,1.0
img_01002.jpg,0,1.0
img_01004.jpg,0,0.8193
img_01006.jpg,0,1.0
img_01007.jpg,0,1.0
img_01008.jpg,0,0.7862
img_01010.jpg,0,1.0
img_01011.jpg,0,1.0
img_01013.jpg,0,0.8125
img_01014.jpg,0,0.8169
img_01015.jpg,0,1.0
img_01016.jpg,0,1.0
img_01017.jpg,0,1.0
img_01018.jpg,0,1.0
img_01019.jpg,0,1.0
img_01021.jpg,1,1.0
img_01022.jpg,0,0.5949
img_01024.jpg,0,1.0
img_01025.jpg,0,1.0
img_01028.jpg,0,1.0
img_01029.jpg,0,1.0
img_01030.jpg,0,1.0
img_01031.jpg,0,1.0
img_01034.jpg,0,1.0
img_01035.jpg,0,1.0
img_01036.jpg,0,1.0
img_01038.jpg,0,1.0
img_01039.jpg,0,0.4018
img_01040.jpg,0,1.0
img_01041.jpg,0,1.0
img_01042.jpg,0,1.0
img_01043.jpg,0,1.0
img_01045.jpg,0,1.0
img_01047.jpg,0,1.0
img_01048.jpg,0,0.8201
img_01049.jpg,0,0.8011
img_01052.jpg,0,1.0
img_01053.jpg,0,1.0
img_01054.jpg,0,1.0
img_01056.jpg,0,1.0
img_01057.jpg,1,1.0
img_01058.jpg,0,1.0
img_01059.jpg,0,1.0
img_01060.jpg,0,1.0
img_01061.jpg,0,0.7775
img_01062.jpg,1,0.6043
img_01063.jpg,0,1.0
img_01064.jpg,0,1.0
img_01067.jpg,0,1.0
img_01068.jpg,0,1.0
img_01069.jpg,0,0.8041
img_01070.jpg,0,1.0
img_01072.jpg,0,1.0
img_01074.jpg,0,1.0
img_01077.jpg,0,1.0
img_01079.jpg,0,1.0
img_01081.jpg,0,1.0
img_01083.jpg,0,1.0
img_01084.jpg,0,0.8069
img_01085.jpg,0,1.0
img_01086.jpg,0,1.0
img_01087.jpg,0,1.0
img_01088.jpg,0,1.0
img_01089.jpg,0,1.0
img_01091.jpg,0,1.0
img_01092.jpg,0,1.0
img_01094.jpg,0,0.8033
img_01095.jpg,0,1.0
img_01096.jpg,0,1.0
img_01098.jpg,1,1.0
img_01099.jpg,0,0.6136
img_01100.jpg,0,1.0
img_01102.jpg,0,1.0
img_01103.jpg,0,0.7959
img_01106.jpg,0,1.0
img_01107.jpg,0,1.0
img_01108.jpg,0,1.0
img_01109.jpg,0,1.0
img_01111.jpg,0,1.0
img_01113.jpg,0,0.7765
img_01114.jpg,0,1.0
img_01116.jpg,0,1.0
img_01117.jpg,0,1.0
img_01118.jpg,0,1.0
img_01119.jpg,0,1.0
img_01120.jpg,0,1.0
img_01121.jpg,0,1.0
img_01123.jpg,0,1.0
img_01126.jpg,0,1.0
img_01127.jpg,0,1.0
img_01128.jpg,0,1.0
img_01130.jpg,0,1.0
img_01132.jpg,0,0.8007
img_01133.jpg,0,1.0
img_01134.jpg,0,1.0
img_01135.jpg,0,1.0
img_01136.jpg,0,1.0
img_01137.jpg,0,1.0
img_01138.jpg,0,1.0
img_01139.jpg,0,1.0
img_01142.jpg,0,1.0
img_01143.jpg,0,0.8296
img_01146.jpg,0,1.0
img_01147.jpg,0,1.0
img_01148.jpg,0,1.0
img_01150.jpg,0,1.0
img_01152.jpg,0,1.0
img_01155.jpg,0,0.8417
img_01156.jpg,0,0.8109
img_01157.jpg,0,0.829
img_01159.jpg,0,0.5916
img_01160.jpg,1,1.0
img_01162.jpg,0,1.0
img_01166.jpg,1,1.0
img_01167.jpg,0,1.0
img_01168.jpg,0,1.0
img_01169.jpg,0,1.0
img_01170.jpg,0,1.0
img_01171.jpg,0,1.0
img_01174.jpg,0,1.0
img_01175.jpg,0,1.0
img_01176.jpg,0,1.0
img_01177.jpg,0,0.611
img_01180.jpg,0,1.0
img_01181.jpg,0,0.7986
img_01182.jpg,0,1.0
img_01183.jpg,0,1.0
img_01184.jpg,0,1.0
img_01185.jpg,0,1.0
img_01187.jpg,0,1.0
img_01188.jpg,0,1.0
img_01189.jpg,0,0.8106
img_01190.jpg,0,1.0
img_01192.jpg,0,1.0
img_01194.jpg,0,1.0
img_01195.jpg,0,1.0
img_01197.jpg,0,0.5953
img_01201.jpg,0,1.0
img_01202.jpg,0,1.0
img_01206.jpg,0,1.0
img_01208.jpg,0,1.0
img_01209.jpg,0,1.0
img_01210.jpg,0,1.0
img_01211.jpg,0,1.0
img_01212.jpg,0,0.8031
img_01214.jpg,0,1.0
img_01216.jpg,0,1.0
img_01217.jpg,0,1.0
img_01218.jpg,0,1.0
img_01219.jpg,0,1.0
img_01222.jpg,0,1.0
img_01223.jpg,0,1.0
img_01226.jpg,0,1.0
img_01228.jpg,0,1.0
img_01229.jpg,0,1.0
img_01230.jpg,0,1.0
img_01232.jpg,0,1.0
img_01233.jpg,0,1.0
img_01235.jpg,0,1.0
img_01237.jpg,0,0.7951
img_01238.jpg,0,1.0
img_01239.jpg,0,1.0
img_01242.jpg,0,1.0
img_01243.jpg,0,1.0
img_01244.jpg,0,0.8365
img_01245.jpg,0,1.0
img_01248.jpg,0,1.0
img_01249.jpg,0,1.0
img_01251.jpg,1,1.0
img_01252.jpg,0,0.8015
img_01253.jpg,0,1.0
img_01254.jpg,0,1.0
img_01255.jpg,0,0.8056
img_01259.jpg,0,0.6178
img_01260.jpg,0,1.0
img_01261.jpg,0,1.0
img_01263.jpg,0,1.0
img_01266.jpg,0,1.0
img_01267.jpg,0,1.0
img_01268.jpg,0,1.0
img_01269.jpg,0,0.4127
img_01271.jpg,0,1.0
img_01272.jpg,0,1.0
img_01273.jpg,0,1.0
img_01280.jpg,0,1.0
img_01281.jpg,0,1.0
img_01282.jpg,0,1.0
img_01283.jpg,0,1.0
img_01284.jpg,0,1.0
img_01285.jpg,0,1.0
img_01286.jpg,0,0.5955
img_01290.jpg,0,1.0
img_01291.jpg,0,1.0
img_01293.jpg,0,1.0
img_01294.jpg,0,1.0
img_01297.jpg,1,1.0
img_01298.jpg,0,1.0
img_01299.jpg,0,1.0
img_01300.jpg,0,1.0
img_01302.jpg,0,0.7823
img_01304.jpg,0,1.0
img_01305.jpg,1,1.0
img_01306.jpg,0,1.0
img_01307.jpg,0,1.0
img_01309.jpg,0,1.0
img_01311.jpg,0,1.0
img_01312.jpg,1,1.0
img_01313.jpg,0,0.6241
img_01314.jpg,0,1.0
img_01315.jpg,1,1.0
img_01316.jpg,0,1.0
img_01317.jpg,0,1.0
img_01318.jpg,1,1.0
img_01319.jpg,0,1.0
img_01323.jpg,0,1.0
img_01324.jpg,0,1.0
img_01325.jpg,0,1.0
img_01326.jpg,0,1.0
img_01327.jpg,0,1.0
img_01329.jpg,0,1.0
img_01330.jpg,0,1.0
img_01331.jpg,1,1.0
img_01332.jpg,0,1.0
img_01333.jpg,0,0.816
img_01334.jpg,1,1.0
img_01336.jpg,0,1.0
img_01338.jpg,0,1.0
img_01339.jpg,0,1.0
img_01341.jpg,0,0.4221
img_01344.jpg,0,1.0
img_01345.jpg,0,0.8002
img_01346.jpg,0,1.0
